date,region,abbreviation,hpi
1991-04-01,Northeast,NH,198.17
1991-07-01,Northeast,NH,193.95
1991-10-01,Northeast,NH,194.41
1992-01-01,Northeast,NH,194.46
1992-04-01,Northeast,NH,190.1
1992-07-01,Northeast,NH,189.19
1992-10-01,Northeast,NH,189.32
1993-01-01,Northeast,NH,187.55
1993-04-01,Northeast,NH,189.76
1993-07-01,Northeast,NH,190.1
1993-10-01,Northeast,NH,190.63
1994-01-01,Northeast,NH,191.18
1994-04-01,Northeast,NH,187.8
1994-07-01,Northeast,NH,185.15
1994-10-01,Northeast,NH,184.43
1995-01-01,Northeast,NH,185.09
1995-04-01,Northeast,NH,187.71
1995-07-01,Northeast,NH,191.57
1995-10-01,Northeast,NH,194.19
1996-01-01,Northeast,NH,194.99
1996-04-01,Northeast,NH,194.48
1996-07-01,Northeast,NH,196.85
1996-10-01,Northeast,NH,197.97
1997-01-01,Northeast,NH,199.44
1997-04-01,Northeast,NH,202.18
1997-07-01,Northeast,NH,204.55
1997-10-01,Northeast,NH,207.65
1998-01-01,Northeast,NH,210.63
1998-04-01,Northeast,NH,214.7
1998-07-01,Northeast,NH,218.59
1998-10-01,Northeast,NH,222.36
1999-01-01,Northeast,NH,225.64
1999-04-01,Northeast,NH,232.12
1999-07-01,Northeast,NH,239.48
1999-10-01,Northeast,NH,244.01
2000-01-01,Northeast,NH,253.5
2000-04-01,Northeast,NH,262.25
2000-07-01,Northeast,NH,271.86
2000-10-01,Northeast,NH,279.41
2001-01-01,Northeast,NH,285.69
2001-04-01,Northeast,NH,295.44
2001-07-01,Northeast,NH,305.8
2001-10-01,Northeast,NH,311.2
2002-01-01,Northeast,NH,319.73
2002-04-01,Northeast,NH,331.06
2002-07-01,Northeast,NH,341.28
2002-10-01,Northeast,NH,349.0
2003-01-01,Northeast,NH,354.43
2003-04-01,Northeast,NH,359.89
2003-07-01,Northeast,NH,369.29
2003-10-01,Northeast,NH,383.82
2004-01-01,Northeast,NH,389.44
2004-04-01,Northeast,NH,399.91
2004-07-01,Northeast,NH,417.65
2004-10-01,Northeast,NH,425.74
2005-01-01,Northeast,NH,436.93
2005-04-01,Northeast,NH,447.38
2005-07-01,Northeast,NH,457.98
2005-10-01,Northeast,NH,463.26
2006-01-01,Northeast,NH,466.86
2006-04-01,Northeast,NH,464.18
2006-07-01,Northeast,NH,462.2
2006-10-01,Northeast,NH,465.21
2007-01-01,Northeast,NH,463.7
2007-04-01,Northeast,NH,460.81
2007-07-01,Northeast,NH,453.21
2007-10-01,Northeast,NH,452.78
2008-01-01,Northeast,NH,453.05
2008-04-01,Northeast,NH,441.25
2008-07-01,Northeast,NH,425.81
2008-10-01,Northeast,NH,424.41
2009-01-01,Northeast,NH,425.79
2009-04-01,Northeast,NH,413.56
2009-07-01,Northeast,NH,400.1
2009-10-01,Northeast,NH,397.89
2010-01-01,Northeast,NH,393.84
2010-04-01,Northeast,NH,391.34
2010-07-01,Northeast,NH,395.78
2010-10-01,Northeast,NH,393.49
2011-01-01,Northeast,NH,384.58
2011-04-01,Northeast,NH,377.9
2011-07-01,Northeast,NH,380.02
2011-10-01,Northeast,NH,381.58
2012-01-01,Northeast,NH,376.14
2012-04-01,Northeast,NH,373.21
2012-07-01,Northeast,NH,375.16
2012-10-01,Northeast,NH,376.51
2013-01-01,Northeast,NH,375.41
2013-04-01,Northeast,NH,376.34
2013-07-01,Northeast,NH,380.55
2013-10-01,Northeast,NH,380.93
2014-01-01,Northeast,NH,384.57
2014-04-01,Northeast,NH,387.42
2014-07-01,Northeast,NH,393.57
2014-10-01,Northeast,NH,395.19
2015-01-01,Northeast,NH,398.5
2015-04-01,Northeast,NH,404.54
2015-07-01,Northeast,NH,409.92
2015-10-01,Northeast,NH,410.37
2016-01-01,Northeast,NH,413.88
2016-04-01,Northeast,NH,419.65
2016-07-01,Northeast,NH,426.81
2016-10-01,Northeast,NH,429.63
2017-01-01,Northeast,NH,432.6
2017-04-01,Northeast,NH,442.86
2017-07-01,Northeast,NH,450.66
2017-10-01,Northeast,NH,454.64
2018-01-01,Northeast,NH,462.67
2018-04-01,Northeast,NH,471.54
2018-07-01,Northeast,NH,478.47
2018-10-01,Northeast,NH,480.76
2019-01-01,Northeast,NH,485.62
2019-04-01,Northeast,NH,495.5
2019-07-01,Northeast,NH,502.55
2019-10-01,Northeast,NH,507.84
2020-01-01,Northeast,NH,515.91
2020-04-01,Northeast,NH,521.84
1975-01-01,Northeast,NJ,64.11
1975-04-01,Northeast,NJ,59.72
1975-07-01,Northeast,NJ,60.09
1975-10-01,Northeast,NJ,62.82
1976-01-01,Northeast,NJ,62.27
1976-04-01,Northeast,NJ,63.83
1976-07-01,Northeast,NJ,66.09
1976-10-01,Northeast,NJ,62.12
1977-01-01,Northeast,NJ,65.27
1977-04-01,Northeast,NJ,65.83
1977-07-01,Northeast,NJ,67.52
1977-10-01,Northeast,NJ,69.41
1978-01-01,Northeast,NJ,71.29
1978-04-01,Northeast,NJ,73.28
1978-07-01,Northeast,NJ,76.27
1978-10-01,Northeast,NJ,79.45
1979-01-01,Northeast,NJ,84.87
1979-04-01,Northeast,NJ,87.17
1979-07-01,Northeast,NJ,91.8
1979-10-01,Northeast,NJ,94.41
1980-01-01,Northeast,NJ,100.0
1980-04-01,Northeast,NJ,101.58
1980-07-01,Northeast,NJ,100.86
1980-10-01,Northeast,NJ,103.86
1981-01-01,Northeast,NJ,104.29
1981-04-01,Northeast,NJ,105.77
1981-07-01,Northeast,NJ,107.57
1981-10-01,Northeast,NJ,107.65
1982-01-01,Northeast,NJ,111.06
1982-04-01,Northeast,NJ,112.2
1982-07-01,Northeast,NJ,111.41
1982-10-01,Northeast,NJ,109.31
1983-01-01,Northeast,NJ,110.14
1983-04-01,Northeast,NJ,113.87
1983-07-01,Northeast,NJ,117.7
1983-10-01,Northeast,NJ,120.86
1984-01-01,Northeast,NJ,124.03
1984-04-01,Northeast,NJ,130.2
1984-07-01,Northeast,NJ,135.06
1984-10-01,Northeast,NJ,138.36
1985-01-01,Northeast,NJ,142.33
1985-04-01,Northeast,NJ,148.66
1985-07-01,Northeast,NJ,155.1
1985-10-01,Northeast,NJ,161.95
1986-01-01,Northeast,NJ,168.04
1986-04-01,Northeast,NJ,178.17
1986-07-01,Northeast,NJ,189.35
1986-10-01,Northeast,NJ,199.26
1987-01-01,Northeast,NJ,210.27
1987-04-01,Northeast,NJ,221.4
1987-07-01,Northeast,NJ,230.1
1987-10-01,Northeast,NJ,235.29
1988-01-01,Northeast,NJ,240.4
1988-04-01,Northeast,NJ,246.61
1988-07-01,Northeast,NJ,247.27
1988-10-01,Northeast,NJ,246.52
1989-01-01,Northeast,NJ,245.91
1989-04-01,Northeast,NJ,245.5
1989-07-01,Northeast,NJ,246.74
1989-10-01,Northeast,NJ,247.48
1990-01-01,Northeast,NJ,244.46
1990-04-01,Northeast,NJ,239.25
1990-07-01,Northeast,NJ,236.02
1990-10-01,Northeast,NJ,232.05
1991-01-01,Northeast,NJ,230.95
1991-04-01,Northeast,NJ,229.28
1991-07-01,Northeast,NJ,228.0
1991-10-01,Northeast,NJ,230.67
1992-01-01,Northeast,NJ,232.48
1992-04-01,Northeast,NJ,230.57
1992-07-01,Northeast,NJ,232.4
1992-10-01,Northeast,NJ,233.79
1993-01-01,Northeast,NJ,233.66
1993-04-01,Northeast,NJ,235.31
1993-07-01,Northeast,NJ,235.83
1993-10-01,Northeast,NJ,237.35
1994-01-01,Northeast,NJ,237.95
1994-04-01,Northeast,NJ,235.91
1994-07-01,Northeast,NJ,233.66
1994-10-01,Northeast,NJ,230.86
1995-01-01,Northeast,NJ,230.71
1995-04-01,Northeast,NJ,233.26
1995-07-01,Northeast,NJ,237.28
1995-10-01,Northeast,NJ,237.84
1996-01-01,Northeast,NJ,240.97
1996-04-01,Northeast,NJ,239.04
1996-07-01,Northeast,NJ,238.57
1996-10-01,Northeast,NJ,238.43
1997-01-01,Northeast,NJ,240.27
1997-04-01,Northeast,NJ,241.13
1997-07-01,Northeast,NJ,243.97
1997-10-01,Northeast,NJ,246.37
1998-01-01,Northeast,NJ,250.83
1998-04-01,Northeast,NJ,251.75
1998-07-01,Northeast,NJ,254.36
1998-10-01,Northeast,NJ,256.25
1999-01-01,Northeast,NJ,259.35
1999-04-01,Northeast,NJ,262.96
1999-07-01,Northeast,NJ,269.51
1999-10-01,Northeast,NJ,272.33
2000-01-01,Northeast,NJ,279.42
2000-04-01,Northeast,NJ,286.2
2000-07-01,Northeast,NJ,294.6
2000-10-01,Northeast,NJ,299.06
2001-01-01,Northeast,NJ,305.83
2001-04-01,Northeast,NJ,314.49
2001-07-01,Northeast,NJ,323.6
2001-10-01,Northeast,NJ,330.01
2002-01-01,Northeast,NJ,339.56
2002-04-01,Northeast,NJ,352.2
2002-07-01,Northeast,NJ,363.92
2002-10-01,Northeast,NJ,372.32
2003-01-01,Northeast,NJ,379.2
2003-04-01,Northeast,NJ,385.84
2003-07-01,Northeast,NJ,397.54
2003-10-01,Northeast,NJ,417.71
2004-01-01,Northeast,NJ,426.33
2004-04-01,Northeast,NJ,439.79
2004-07-01,Northeast,NJ,469.29
2004-10-01,Northeast,NJ,481.24
2005-01-01,Northeast,NJ,495.58
2005-04-01,Northeast,NJ,517.18
2005-07-01,Northeast,NJ,536.95
2005-10-01,Northeast,NJ,553.21
2006-01-01,Northeast,NJ,563.82
2006-04-01,Northeast,NJ,570.25
2006-07-01,Northeast,NJ,573.75
2006-10-01,Northeast,NJ,576.59
2007-01-01,Northeast,NJ,577.39
2007-04-01,Northeast,NJ,573.69
2007-07-01,Northeast,NJ,566.74
2007-10-01,Northeast,NJ,564.25
2008-01-01,Northeast,NJ,560.59
2008-04-01,Northeast,NJ,544.54
2008-07-01,Northeast,NJ,528.81
2008-10-01,Northeast,NJ,523.34
2009-01-01,Northeast,NJ,521.81
2009-04-01,Northeast,NJ,504.99
2009-07-01,Northeast,NJ,492.02
2009-10-01,Northeast,NJ,488.31
2010-01-01,Northeast,NJ,485.54
2010-04-01,Northeast,NJ,481.9
2010-07-01,Northeast,NJ,485.13
2010-10-01,Northeast,NJ,484.09
2011-01-01,Northeast,NJ,472.63
2011-04-01,Northeast,NJ,463.2
2011-07-01,Northeast,NJ,461.63
2011-10-01,Northeast,NJ,461.85
2012-01-01,Northeast,NJ,455.51
2012-04-01,Northeast,NJ,449.38
2012-07-01,Northeast,NJ,451.71
2012-10-01,Northeast,NJ,452.67
2013-01-01,Northeast,NJ,452.79
2013-04-01,Northeast,NJ,453.46
2013-07-01,Northeast,NJ,454.23
2013-10-01,Northeast,NJ,455.8
2014-01-01,Northeast,NJ,458.62
2014-04-01,Northeast,NJ,463.27
2014-07-01,Northeast,NJ,467.44
2014-10-01,Northeast,NJ,469.51
2015-01-01,Northeast,NJ,473.13
2015-04-01,Northeast,NJ,476.83
2015-07-01,Northeast,NJ,478.38
2015-10-01,Northeast,NJ,479.61
2016-01-01,Northeast,NJ,482.79
2016-04-01,Northeast,NJ,488.12
2016-07-01,Northeast,NJ,492.29
2016-10-01,Northeast,NJ,495.15
2017-01-01,Northeast,NJ,491.64
2017-04-01,Northeast,NJ,499.58
2017-07-01,Northeast,NJ,506.05
2017-10-01,Northeast,NJ,509.51
2018-01-01,Northeast,NJ,513.22
2018-04-01,Northeast,NJ,517.38
2018-07-01,Northeast,NJ,521.88
2018-10-01,Northeast,NJ,522.95
2019-01-01,Northeast,NJ,527.54
2019-04-01,Northeast,NJ,535.32
2019-07-01,Northeast,NJ,543.83
2019-10-01,Northeast,NJ,547.69
2020-01-01,Northeast,NJ,551.38
2020-04-01,Northeast,NJ,554.59
1975-01-01,West,NM,56.9
1975-04-01,West,NM,58.72
1975-07-01,West,NM,59.39
1975-10-01,West,NM,55.79
1976-01-01,West,NM,59.84
1976-04-01,West,NM,61.61
1976-07-01,West,NM,63.49
1976-10-01,West,NM,65.67
1977-01-01,West,NM,69.89
1977-04-01,West,NM,70.14
1977-07-01,West,NM,73.16
1977-10-01,West,NM,75.83
1978-01-01,West,NM,77.0
1978-04-01,West,NM,78.02
1978-07-01,West,NM,81.1
1978-10-01,West,NM,84.05
1979-01-01,West,NM,89.11
1979-04-01,West,NM,91.85
1979-07-01,West,NM,93.86
1979-10-01,West,NM,95.76
1980-01-01,West,NM,100.0
1980-04-01,West,NM,97.76
1980-07-01,West,NM,99.05
1980-10-01,West,NM,105.03
1981-01-01,West,NM,101.11
1981-04-01,West,NM,111.19
1981-07-01,West,NM,114.15
1981-10-01,West,NM,118.06
1982-01-01,West,NM,121.33
1982-04-01,West,NM,125.12
1982-07-01,West,NM,130.06
1982-10-01,West,NM,124.21
1983-01-01,West,NM,130.75
1983-04-01,West,NM,122.43
1983-07-01,West,NM,123.48
1983-10-01,West,NM,125.71
1984-01-01,West,NM,124.65
1984-04-01,West,NM,121.92
1984-07-01,West,NM,126.35
1984-10-01,West,NM,127.65
1985-01-01,West,NM,126.24
1985-04-01,West,NM,126.37
1985-07-01,West,NM,128.46
1985-10-01,West,NM,128.55
1986-01-01,West,NM,130.32
1986-04-01,West,NM,133.04
1986-07-01,West,NM,132.24
1986-10-01,West,NM,133.28
1987-01-01,West,NM,134.85
1987-04-01,West,NM,133.73
1987-07-01,West,NM,132.23
1987-10-01,West,NM,131.2
1988-01-01,West,NM,130.89
1988-04-01,West,NM,130.32
1988-07-01,West,NM,131.54
1988-10-01,West,NM,129.94
1989-01-01,West,NM,130.58
1989-04-01,West,NM,131.14
1989-07-01,West,NM,133.29
1989-10-01,West,NM,135.16
1990-01-01,West,NM,132.59
1990-04-01,West,NM,133.26
1990-07-01,West,NM,134.59
1990-10-01,West,NM,135.12
1991-01-01,West,NM,135.96
1991-04-01,West,NM,137.46
1991-07-01,West,NM,138.23
1991-10-01,West,NM,140.32
1992-01-01,West,NM,143.94
1992-04-01,West,NM,144.64
1992-07-01,West,NM,145.61
1992-10-01,West,NM,147.84
1993-01-01,West,NM,149.63
1993-04-01,West,NM,153.43
1993-07-01,West,NM,156.36
1993-10-01,West,NM,159.06
1994-01-01,West,NM,163.93
1994-04-01,West,NM,169.2
1994-07-01,West,NM,172.86
1994-10-01,West,NM,175.34
1995-01-01,West,NM,176.73
1995-04-01,West,NM,181.21
1995-07-01,West,NM,184.59
1995-10-01,West,NM,186.02
1996-01-01,West,NM,187.22
1996-04-01,West,NM,186.96
1996-07-01,West,NM,186.41
1996-10-01,West,NM,187.54
1997-01-01,West,NM,188.78
1997-04-01,West,NM,189.83
1997-07-01,West,NM,190.79
1997-10-01,West,NM,193.02
1998-01-01,West,NM,194.21
1998-04-01,West,NM,193.84
1998-07-01,West,NM,195.51
1998-10-01,West,NM,197.52
1999-01-01,West,NM,197.8
1999-04-01,West,NM,197.48
1999-07-01,West,NM,197.01
1999-10-01,West,NM,197.92
2000-01-01,West,NM,198.32
2000-04-01,West,NM,198.97
2000-07-01,West,NM,200.19
2000-10-01,West,NM,201.39
2001-01-01,West,NM,206.12
2001-04-01,West,NM,207.74
2001-07-01,West,NM,209.01
2001-10-01,West,NM,210.55
2002-01-01,West,NM,211.61
2002-04-01,West,NM,214.51
2002-07-01,West,NM,217.8
2002-10-01,West,NM,219.7
2003-01-01,West,NM,222.42
2003-04-01,West,NM,224.97
2003-07-01,West,NM,227.68
2003-10-01,West,NM,232.6
2004-01-01,West,NM,235.12
2004-04-01,West,NM,240.39
2004-07-01,West,NM,246.46
2004-10-01,West,NM,251.44
2005-01-01,West,NM,256.6
2005-04-01,West,NM,267.98
2005-07-01,West,NM,278.21
2005-10-01,West,NM,286.61
2006-01-01,West,NM,294.91
2006-04-01,West,NM,305.58
2006-07-01,West,NM,313.24
2006-10-01,West,NM,320.37
2007-01-01,West,NM,325.38
2007-04-01,West,NM,327.94
2007-07-01,West,NM,328.83
2007-10-01,West,NM,329.96
2008-01-01,West,NM,331.31
2008-04-01,West,NM,326.73
2008-07-01,West,NM,319.13
2008-10-01,West,NM,318.29
2009-01-01,West,NM,321.16
2009-04-01,West,NM,312.19
2009-07-01,West,NM,306.02
2009-10-01,West,NM,303.18
2010-01-01,West,NM,302.77
2010-04-01,West,NM,297.54
2010-07-01,West,NM,299.19
2010-10-01,West,NM,296.52
2011-01-01,West,NM,288.56
2011-04-01,West,NM,283.03
2011-07-01,West,NM,284.26
2011-10-01,West,NM,285.46
2012-01-01,West,NM,280.73
2012-04-01,West,NM,278.59
2012-07-01,West,NM,280.46
2012-10-01,West,NM,281.31
2013-01-01,West,NM,282.35
2013-04-01,West,NM,282.51
2013-07-01,West,NM,282.23
2013-10-01,West,NM,283.33
2014-01-01,West,NM,282.2
2014-04-01,West,NM,283.95
2014-07-01,West,NM,286.71
2014-10-01,West,NM,287.39
2015-01-01,West,NM,288.56
2015-04-01,West,NM,290.01
2015-07-01,West,NM,293.36
2015-10-01,West,NM,292.32
2016-01-01,West,NM,294.48
2016-04-01,West,NM,298.64
2016-07-01,West,NM,301.0
2016-10-01,West,NM,305.1
2017-01-01,West,NM,304.49
2017-04-01,West,NM,306.91
2017-07-01,West,NM,313.89
2017-10-01,West,NM,314.59
2018-01-01,West,NM,314.61
2018-04-01,West,NM,321.13
2018-07-01,West,NM,324.23
2018-10-01,West,NM,326.73
2019-01-01,West,NM,329.21
2019-04-01,West,NM,337.46
2019-07-01,West,NM,343.39
2019-10-01,West,NM,347.24
2020-01-01,West,NM,352.07
2020-04-01,West,NM,355.59
1975-01-01,Northeast,NY,78.57
1975-04-01,Northeast,NY,75.67
1975-07-01,Northeast,NY,77.6
1975-10-01,Northeast,NY,79.94
1976-01-01,Northeast,NY,73.37
1976-04-01,Northeast,NY,75.01
1976-07-01,Northeast,NY,75.6
1976-10-01,Northeast,NY,74.15
1977-01-01,Northeast,NY,77.83
1977-04-01,Northeast,NY,82.93
1977-07-01,Northeast,NY,82.36
1977-10-01,Northeast,NY,84.78
1978-01-01,Northeast,NY,83.38
1978-04-01,Northeast,NY,87.78
1978-07-01,Northeast,NY,83.87
1978-10-01,Northeast,NY,84.12
1979-01-01,Northeast,NY,96.16
1979-04-01,Northeast,NY,95.7
1979-07-01,Northeast,NY,94.71
1979-10-01,Northeast,NY,98.32
1980-01-01,Northeast,NY,100.0
1980-04-01,Northeast,NY,107.03
1980-07-01,Northeast,NY,114.78
1980-10-01,Northeast,NY,111.23
1981-01-01,Northeast,NY,112.33
1981-04-01,Northeast,NY,108.62
1981-07-01,Northeast,NY,115.64
1981-10-01,Northeast,NY,115.29
1982-01-01,Northeast,NY,129.69
1982-04-01,Northeast,NY,133.67
1982-07-01,Northeast,NY,124.91
1982-10-01,Northeast,NY,128.85
1983-01-01,Northeast,NY,129.04
1983-04-01,Northeast,NY,132.84
1983-07-01,Northeast,NY,138.43
1983-10-01,Northeast,NY,147.12
1984-01-01,Northeast,NY,150.76
1984-04-01,Northeast,NY,156.58
1984-07-01,Northeast,NY,162.24
1984-10-01,Northeast,NY,169.34
1985-01-01,Northeast,NY,176.36
1985-04-01,Northeast,NY,184.61
1985-07-01,Northeast,NY,191.39
1985-10-01,Northeast,NY,198.86
1986-01-01,Northeast,NY,206.86
1986-04-01,Northeast,NY,217.26
1986-07-01,Northeast,NY,227.11
1986-10-01,Northeast,NY,237.3
1987-01-01,Northeast,NY,246.67
1987-04-01,Northeast,NY,255.36
1987-07-01,Northeast,NY,267.03
1987-10-01,Northeast,NY,270.85
1988-01-01,Northeast,NY,277.24
1988-04-01,Northeast,NY,280.8
1988-07-01,Northeast,NY,282.8
1988-10-01,Northeast,NY,283.63
1989-01-01,Northeast,NY,283.41
1989-04-01,Northeast,NY,282.89
1989-07-01,Northeast,NY,285.78
1989-10-01,Northeast,NY,286.64
1990-01-01,Northeast,NY,286.62
1990-04-01,Northeast,NY,283.33
1990-07-01,Northeast,NY,281.77
1990-10-01,Northeast,NY,278.62
1991-01-01,Northeast,NY,278.32
1991-04-01,Northeast,NY,280.15
1991-07-01,Northeast,NY,279.3
1991-10-01,Northeast,NY,281.49
1992-01-01,Northeast,NY,286.76
1992-04-01,Northeast,NY,282.83
1992-07-01,Northeast,NY,285.98
1992-10-01,Northeast,NY,288.01
1993-01-01,Northeast,NY,282.73
1993-04-01,Northeast,NY,289.32
1993-07-01,Northeast,NY,288.4
1993-10-01,Northeast,NY,289.55
1994-01-01,Northeast,NY,286.26
1994-04-01,Northeast,NY,282.44
1994-07-01,Northeast,NY,280.92
1994-10-01,Northeast,NY,275.76
1995-01-01,Northeast,NY,274.45
1995-04-01,Northeast,NY,279.16
1995-07-01,Northeast,NY,283.8
1995-10-01,Northeast,NY,282.98
1996-01-01,Northeast,NY,287.69
1996-04-01,Northeast,NY,285.9
1996-07-01,Northeast,NY,283.98
1996-10-01,Northeast,NY,283.77
1997-01-01,Northeast,NY,283.7
1997-04-01,Northeast,NY,287.21
1997-07-01,Northeast,NY,289.66
1997-10-01,Northeast,NY,292.59
1998-01-01,Northeast,NY,299.1
1998-04-01,Northeast,NY,301.38
1998-07-01,Northeast,NY,303.76
1998-10-01,Northeast,NY,307.76
1999-01-01,Northeast,NY,310.08
1999-04-01,Northeast,NY,315.96
1999-07-01,Northeast,NY,324.81
1999-10-01,Northeast,NY,330.95
2000-01-01,Northeast,NY,335.71
2000-04-01,Northeast,NY,345.84
2000-07-01,Northeast,NY,355.95
2000-10-01,Northeast,NY,361.45
2001-01-01,Northeast,NY,369.51
2001-04-01,Northeast,NY,377.71
2001-07-01,Northeast,NY,388.1
2001-10-01,Northeast,NY,394.91
2002-01-01,Northeast,NY,404.64
2002-04-01,Northeast,NY,417.47
2002-07-01,Northeast,NY,430.07
2002-10-01,Northeast,NY,439.32
2003-01-01,Northeast,NY,449.18
2003-04-01,Northeast,NY,460.02
2003-07-01,Northeast,NY,467.08
2003-10-01,Northeast,NY,489.07
2004-01-01,Northeast,NY,499.41
2004-04-01,Northeast,NY,514.1
2004-07-01,Northeast,NY,539.28
2004-10-01,Northeast,NY,552.8
2005-01-01,Northeast,NY,567.47
2005-04-01,Northeast,NY,586.35
2005-07-01,Northeast,NY,605.5
2005-10-01,Northeast,NY,619.2
2006-01-01,Northeast,NY,630.21
2006-04-01,Northeast,NY,632.1
2006-07-01,Northeast,NY,631.42
2006-10-01,Northeast,NY,639.53
2007-01-01,Northeast,NY,642.78
2007-04-01,Northeast,NY,640.58
2007-07-01,Northeast,NY,631.35
2007-10-01,Northeast,NY,633.36
2008-01-01,Northeast,NY,636.83
2008-04-01,Northeast,NY,624.79
2008-07-01,Northeast,NY,608.38
2008-10-01,Northeast,NY,602.69
2009-01-01,Northeast,NY,609.92
2009-04-01,Northeast,NY,596.71
2009-07-01,Northeast,NY,582.28
2009-10-01,Northeast,NY,577.23
2010-01-01,Northeast,NY,573.31
2010-04-01,Northeast,NY,569.89
2010-07-01,Northeast,NY,577.89
2010-10-01,Northeast,NY,577.67
2011-01-01,Northeast,NY,568.99
2011-04-01,Northeast,NY,560.83
2011-07-01,Northeast,NY,558.39
2011-10-01,Northeast,NY,562.81
2012-01-01,Northeast,NY,558.44
2012-04-01,Northeast,NY,552.97
2012-07-01,Northeast,NY,554.78
2012-10-01,Northeast,NY,556.73
2013-01-01,Northeast,NY,557.48
2013-04-01,Northeast,NY,559.22
2013-07-01,Northeast,NY,561.64
2013-10-01,Northeast,NY,561.59
2014-01-01,Northeast,NY,561.62
2014-04-01,Northeast,NY,567.61
2014-07-01,Northeast,NY,575.86
2014-10-01,Northeast,NY,579.78
2015-01-01,Northeast,NY,585.24
2015-04-01,Northeast,NY,589.6
2015-07-01,Northeast,NY,595.13
2015-10-01,Northeast,NY,597.01
2016-01-01,Northeast,NY,599.67
2016-04-01,Northeast,NY,610.03
2016-07-01,Northeast,NY,618.32
2016-10-01,Northeast,NY,624.57
2017-01-01,Northeast,NY,626.7
2017-04-01,Northeast,NY,637.36
2017-07-01,Northeast,NY,650.52
2017-10-01,Northeast,NY,657.65
2018-01-01,Northeast,NY,665.44
2018-04-01,Northeast,NY,674.24
2018-07-01,Northeast,NY,684.86
2018-10-01,Northeast,NY,687.6
2019-01-01,Northeast,NY,692.23
2019-04-01,Northeast,NY,706.97
2019-07-01,Northeast,NY,716.84
2019-10-01,Northeast,NY,724.63
2020-01-01,Northeast,NY,732.79
2020-04-01,Northeast,NY,734.89
1975-01-01,South,NC,66.03
1975-04-01,South,NC,67.08
1975-07-01,South,NC,68.49
1975-10-01,South,NC,70.44
1976-01-01,South,NC,69.66
1976-04-01,South,NC,69.8
1976-07-01,South,NC,70.45
1976-10-01,South,NC,70.58
1977-01-01,South,NC,75.03
1977-04-01,South,NC,73.91
1977-07-01,South,NC,76.72
1977-10-01,South,NC,81.23
1978-01-01,South,NC,82.88
1978-04-01,South,NC,83.05
1978-07-01,South,NC,86.67
1978-10-01,South,NC,87.29
1979-01-01,South,NC,90.35
1979-04-01,South,NC,91.91
1979-07-01,South,NC,96.12
1979-10-01,South,NC,96.37
1980-01-01,South,NC,100.0
1980-04-01,South,NC,98.21
1980-07-01,South,NC,101.3
1980-10-01,South,NC,102.61
1981-01-01,South,NC,105.61
1981-04-01,South,NC,106.2
1981-07-01,South,NC,105.89
1981-10-01,South,NC,104.39
1982-01-01,South,NC,107.01
1982-04-01,South,NC,109.38
1982-07-01,South,NC,109.4
1982-10-01,South,NC,111.79
1983-01-01,South,NC,112.8
1983-04-01,South,NC,111.27
1983-07-01,South,NC,113.85
1983-10-01,South,NC,115.28
1984-01-01,South,NC,117.9
1984-04-01,South,NC,122.2
1984-07-01,South,NC,121.61
1984-10-01,South,NC,124.85
1985-01-01,South,NC,127.63
1985-04-01,South,NC,130.05
1985-07-01,South,NC,132.87
1985-10-01,South,NC,134.68
1986-01-01,South,NC,135.89
1986-04-01,South,NC,138.45
1986-07-01,South,NC,140.91
1986-10-01,South,NC,142.74
1987-01-01,South,NC,145.41
1987-04-01,South,NC,146.98
1987-07-01,South,NC,149.35
1987-10-01,South,NC,150.4
1988-01-01,South,NC,151.43
1988-04-01,South,NC,153.92
1988-07-01,South,NC,155.29
1988-10-01,South,NC,156.03
1989-01-01,South,NC,156.58
1989-04-01,South,NC,157.4
1989-07-01,South,NC,160.14
1989-10-01,South,NC,160.57
1990-01-01,South,NC,160.94
1990-04-01,South,NC,161.35
1990-07-01,South,NC,162.83
1990-10-01,South,NC,162.74
1991-01-01,South,NC,163.71
1991-04-01,South,NC,164.95
1991-07-01,South,NC,165.23
1991-10-01,South,NC,167.61
1992-01-01,South,NC,168.73
1992-04-01,South,NC,169.09
1992-07-01,South,NC,171.11
1992-10-01,South,NC,171.83
1993-01-01,South,NC,172.26
1993-04-01,South,NC,173.82
1993-07-01,South,NC,175.59
1993-10-01,South,NC,177.05
1994-01-01,South,NC,178.58
1994-04-01,South,NC,181.3
1994-07-01,South,NC,183.68
1994-10-01,South,NC,185.85
1995-01-01,South,NC,187.4
1995-04-01,South,NC,189.99
1995-07-01,South,NC,193.19
1995-10-01,South,NC,195.1
1996-01-01,South,NC,197.44
1996-04-01,South,NC,199.26
1996-07-01,South,NC,201.65
1996-10-01,South,NC,203.25
1997-01-01,South,NC,205.86
1997-04-01,South,NC,208.36
1997-07-01,South,NC,211.36
1997-10-01,South,NC,214.5
1998-01-01,South,NC,217.17
1998-04-01,South,NC,218.69
1998-07-01,South,NC,221.93
1998-10-01,South,NC,224.15
1999-01-01,South,NC,226.09
1999-04-01,South,NC,228.48
1999-07-01,South,NC,229.81
1999-10-01,South,NC,230.9
2000-01-01,South,NC,233.01
2000-04-01,South,NC,235.92
2000-07-01,South,NC,238.98
2000-10-01,South,NC,241.55
2001-01-01,South,NC,246.83
2001-04-01,South,NC,249.0
2001-07-01,South,NC,250.95
2001-10-01,South,NC,253.29
2002-01-01,South,NC,254.83
